,make,type,year,engine,mileage,price_in_azn
7881,Mercedes,-Maybach S 580 4MATIC,2022,4.0,0.0,574600.0
7882,Hyundai, Santa Fe,2018,2.0,150000.0,56500.0
7883,Mercedes, GL 500,2011,5.5,130000.0,43520.0
7884,Nissan, Sunny,2014,1.6,118000.0,19800.0
7885,Nissan, Tiida,2012,1.5,39254.0,14600.0
7886,Renault, Koleos,2022,2.5,0.0,63750.0
7887,Hyundai, Santa Fe,2012,2.0,50600.0,33500.0
7888,Honda, Civic,2006,1.3,178000.0,12500.0
7889,Mercedes, E 300,2018,2.0,58800.0,70550.0
7890,Honda, CR-V,2011,2.2,185966.0,25500.0
7891,Ford, Transit,1998,2.5,458256.0,20500.0
7892,Hyundai, ix35,2015,2.0,104607.0,29300.0
7893,Toyota, Corolla,2005,1.4,201000.0,13500.0
7894,Kia, Cerato,2013,1.6,269400.0,21500.0
7895,Land, Rover Range Rover,2012,5.0,145250.0,50150.0
7896,Mercedes, GL 500,2011,5.5,130000.0,43520.0
7897,Hyundai, Santa Fe,2013,2.0,157000.0,37900.0
7898,Kia, Sorento,2013,2.0,144000.0,37900.0
7899,Toyota, Land Cruiser,2012,4.0,181191.0,67490.0
7900,BMW, 528,2004,2.5,359000.0,16500.0
7901,LADA, (VAZ) 2106,2005,1.5,24646.0,4800.0
7902,Mercedes, S 500 4Matic,2020,3.0,6000.0,263500.0
7903,Mitsubishi, Pajero,2014,3.0,152912.0,40290.0
7904,Chevrolet, Cruze,2014,1.4,221549.0,15500.0
7905,Mercedes, Atego 1224,2014,6.3,256000.0,65450.0
7906,LADA, (VAZ) 2106,1989,1.5,25000.0,2500.0
7907,Kia, Sorento,2011,2.0,230000.0,26800.0
7908,Opel, Astra,2007,1.3,290000.0,12300.0
7909,Mercedes, CLA 200,2014,1.6,134000.0,37060.0
7910,Mercedes, C 240,1998,2.4,311000.0,12800.0
7911,Mercedes, E 220,2000,2.2,415746.0,16500.0
7912,Mercedes, C 180,1998,1.8,454000.0,9300.0
7913,Mercedes, C 250,2007,2.5,236000.0,14900.0
7914,BMW, 530,2017,2.0,38400.0,60520.0
7915,Chevrolet, Nexia,2022,1.5,46750.0,15555.0
7916,Hyundai, Sonata,2015,2.0,129000.0,27900.0
7917,DongFeng, Fengshen H30,2015,1.6,186000.0,11800.0
7918,Mercedes, E 230,1997,2.3,248000.0,11600.0
7919,Kia, Optima,2013,2.4,141000.0,22600.0
7920,Renault, Koleos,2022,2.5,0.0,62730.0
7921,Land, Rover Discovery,2013,5.0,132372.0,46818.0
7922,Toyota, Camry,2014,2.5,185000.0,33500.0
7923,Mitsubishi, Outlander,2022,2.5,0.0,65450.0
7924,Volkswagen, Touareg,2009,4.2,141000.0,25500.0
7925,Mercedes, A 250,2020,2.0,23000.0,72250.0
7926,Toyota, Corolla,1996,2.0,400000.0,8500.0
7927,Chevrolet, Trax,2016,1.4,90000.0,22950.0
7928,Chevrolet, Cruze,2014,1.4,180000.0,15400.0
7929,Opel, Vectra,1996,1.8,370000.0,7000.0
7930,Jaguar, XF,2013,2.0,110000.0,37400.0
7931,Mercedes, E 220,2008,2.2,283245.0,22000.0
7932,Mercedes, E 230,1997,2.3,248000.0,11600.0
7933,Kia, Optima,2013,2.4,141000.0,22600.0
7934,BMW, 528,2013,2.0,240000.0,29500.0
7935,Mercedes, E 300,2006,3.0,234000.0,18800.0
7936,Toyota, Prado,2004,2.7,230000.0,26000.0
7937,Mazda, CX-9,2008,3.7,194000.0,19900.0
7938,Opel, Vectra,1999,2.0,251000.0,6600.0
7939,Toyota, Corolla,2006,1.4,140000.0,14300.0
7940,Mercedes, C 200,2001,2.0,272000.0,11111.0
7941,Chevrolet, Malibu,2016,1.5,95000.0,22500.0
7942,Chevrolet, Malibu,2018,1.5,171000.0,20000.0
7943,Kia, Ceed,2008,1.6,185000.0,15950.0
7944,Chevrolet, Cruze,2011,1.4,189000.0,12222.0
7945,Hyundai, i30,2010,1.4,231000.0,14600.0
7946,Opel, Astra,2005,1.4,205000.0,11900.0
7947,BMW, 320,2002,2.2,267000.0,11900.0
7948,BMW, 525,2005,2.5,254000.0,17900.0
7949,Honda, CR-V,2012,2.4,186000.0,30800.0
7950,LADA, (VAZ) 2107,1998,1.6,222222.0,5550.0
7951,Toyota, Fortuner,2017,2.7,96000.0,51000.0
7952,Hyundai, i30,2011,1.6,187000.0,17000.0
7953,Ford, Transit,2011,2.4,265000.0,27000.0
7954,BMW, X5,2008,4.8,245000.0,28900.0
7955,BMW, 525,2008,2.5,94000.0,31960.0
7956,Mercedes, E 220,2006,2.2,257000.0,27500.0
7957,Chevrolet, Lacetti,2022,1.6,0.0,25000.0
7958,Land, Rover RR Sport,2017,3.0,167500.0,109650.0
7959,Skoda, Kamiq,2023,1.6,0.0,42900.0
7960,Kia, Sorento,2014,2.0,250000.0,40800.0
7961,Lexus, LX 600,2023,3.5,0.0,293250.0
7962,Land, Rover Range Rover,2012,5.0,145250.0,50150.0
7963,BMW, X5,2010,4.4,270000.0,35700.0
7964,Lexus, LX 500d,2022,3.3,0.0,254150.0
7965,Jeep, Wrangler,2020,2.0,34500.0,106250.0
7966,Nissan, Note,2011,1.5,57000.0,13700.0
7967,BMW, 528,2015,2.0,145000.0,38760.0
7968,BMW, 525,2008,2.5,94000.0,31960.0
7969,Mercedes, C 300,2016,2.0,75602.0,40800.0
7970,BMW, 530e,2020,2.0,51400.0,105020.9
7971,Mercedes, E 200,1998,2.0,438000.0,10900.0
7972,Hyundai, Elantra,2014,1.8,156000.0,18700.0
7973,LADA, (VAZ) Priora,2012,1.6,68522.0,13700.0
7974,Hyundai, Elantra,2015,1.8,169500.0,23900.0
7975,Lexus, LS 460,2013,4.6,165000.0,49300.0
7976,Ford, Ka,2017,1.2,70000.0,15000.0
7977,Opel, Astra,2008,1.3,195800.0,11800.0
7978,Hyundai, Accent,2016,1.6,72000.0,17300.0
7979,Porsche, Panamera 4S,2013,3.0,139000.0,62730.0
7980,LADA, (VAZ) 2106,1993,1.5,22222.0,4500.0
7981,Hyundai, Sonata,2019,2.5,90000.0,47600.0
7982,Toyota, Corolla,2006,1.4,187000.0,16900.0
7983,Mercedes, C 180,1996,1.8,264883.0,8900.0
7984,LADA, (VAZ) 2104,2000,1.6,250000.0,4900.0
7985,Mercedes, E 300,1997,3.0,600000.0,12500.0
7986,Toyota, FJ Cruiser,2012,4.0,72000.0,56100.0
7987,Nissan, Patrol,2018,4.0,62000.0,111350.0
7988,Lexus, LX 500d,2023,3.3,0.0,284750.0
7989,Kia, Sorento,2016,2.0,108138.0,42900.0
7990,BMW, 328,2017,2.0,54000.0,35700.0
7991,Chery, Amulet (A15),2009,1.5,156800.0,6000.0
7992,Ford, Mustang Mach-E,2022,0.0,0.0,100200.0
7993,Fiat, Doblo,2022,1.4,0.0,45000.0
7994,Hyundai, Elantra,2023,2.0,0.0,45900.0
7995,Changan, CS 35 PLUS,2022,1.4,0.0,35900.0
7996,Kia, Rio,2012,1.4,182000.0,12500.0
7997,Porsche, Cayenne GTS,2013,4.8,164000.0,56950.0
7998,Toyota, Fortuner,2011,2.7,142000.0,30900.0
7999,Mini, Clubman,2017,2.0,77000.0,31620.0
8000,Toyota, Camry,2007,2.4,207700.0,19800.0
8001,Jaguar, XF,2013,2.0,110000.0,37400.0
8002,Mazda, 6,2014,2.5,190091.0,26570.0
8003,BMW, 528,2014,2.0,88000.0,35530.0
8004,Mercedes, C 180,2014,1.6,135000.0,40800.0
8005,Land, Rover Range Rover,2015,3.0,172000.0,102000.0
8006,Mercedes, C 220,2000,2.2,384000.0,13500.0
8007,Toyota, Prius,2007,1.5,187000.0,14900.0
8008,Hyundai, Elantra,2015,1.8,112000.0,21500.0
8009,Toyota, Camry,2023,2.5,0.0,69320.9
8010,Toyota, Prado,2020,2.7,56000.0,79560.0
8011,Land, Rover RR Velar,2021,2.0,1100.0,127500.0
8012,LADA, (VAZ) 2107,2010,1.6,87578.0,7800.0
8013,Land, Rover Range Rover,2013,5.0,142000.0,92650.0
8014,Hyundai, Santa Fe,2019,2.4,65000.0,48450.0
8015,BMW, X5,2014,3.0,226000.0,67660.0
8016,LADA, (VAZ) 2107,1997,1.6,45464.0,4000.0
8017,Volvo, S90,2017,2.0,45000.0,59500.0
8018,Mercedes, C 180,1999,1.8,400157.0,13500.0
8019,LADA, (VAZ) 21099,2003,1.6,265870.0,6300.0
8020,Mitsubishi, Pajero,2006,3.0,332000.0,12500.0
8021,Toyota, Corolla,2007,1.4,304755.0,17800.0
8022,Mercedes, C 220,1997,2.2,317000.0,7300.0
8023,Honda, e:NS1,2022,0.0,0.0,55930.0
8024,Land, Rover Discovery,2012,5.0,245000.0,43860.0
8025,Mercedes, E 250,2018,2.0,118000.0,71400.0
8026,Honda, e:NS1,2022,0.0,0.0,53550.0
8027,HOWO, Sinotruk,2018,12.0,120000.0,88000.0
8028,Nissan, Note,2013,1.2,33145.0,14500.0
8029,Nissan, Tiida,2012,1.5,38000.0,14600.0
8030,Hyundai, Grandeur,2018,2.2,145000.0,42330.0
8031,BYD, Yuan Plus,2022,0.0,0.0,56100.0
8032,Land, Rover Defender,2021,3.0,15000.0,215900.0
8033,Infiniti, JX35,2013,3.5,197599.0,35530.0
8034,Fiat, Fiorino,2012,1.4,295000.0,8999.0
8035,Porsche, Cayenne GTS,2013,4.8,160000.0,56950.0
8036,Citroen, DS3,2012,1.6,81000.0,16500.0
8037,Mercedes, C 200,1998,2.0,290000.0,7900.0
8038,Mercedes, S 500,2014,4.7,175000.0,91290.0
8039,Toyota, Land Cruiser,2006,4.5,256000.0,25000.0
8040,Mercedes, C 180,1994,1.8,439000.0,8000.0
8041,LADA, (VAZ) 21099,1998,1.5,300000.0,4600.0
8042,BMW, 530,2021,2.0,5800.0,98220.9
8043,Toyota, Prius,2007,1.5,215000.0,15200.0
8044,Mercedes, E 220,2007,2.2,312000.0,27300.0
8045,Mercedes, G 63 AMG,2013,5.5,112000.0,127500.0
8046,Mercedes, C 230,1998,2.3,211500.0,11900.0
8047,Nissan, Altima,2019,2.0,41000.0,45730.0
8048,Kia, Optima,2013,2.0,114000.0,23300.0
8049,Ford, Tourneo Connect,2006,1.8,350000.0,11000.0
8050,Kia, Ceed,2008,1.6,193000.0,14900.0
8051,Mercedes, S 500 4Matic,2021,3.0,32000.0,275400.0
8052,Opel, Astra,2008,1.3,215000.0,12500.0
8053,BMW, 530,1994,3.0,285000.0,9300.0
8054,Nissan, Tiida,2011,1.5,33400.0,15400.0
8055,BMW, 428,2016,2.0,173281.0,40800.0
8056,Volkswagen, Passat,2016,1.8,93000.0,27500.0
8057,Hyundai, Accent,2006,1.4,118385.0,11200.0
8058,Hyundai, Santa Fe,2014,2.0,189500.0,34900.0
8059,Chevrolet, Epica,2007,2.0,350000.0,13500.0
8060,Toyota, Prius,2008,1.5,128000.0,16300.0
8061,Opel, Astra,2008,1.3,317526.0,11900.0
8062,Chevrolet, Malibu,2017,1.5,97000.0,20300.0
8063,Opel, Astra,1999,1.6,245312.0,7000.0
8064,Fiat, Doblo,2022,1.4,0.0,35000.0
8065,Volkswagen, Polo,2018,1.6,151000.0,20500.0
8066,Mercedes, GLE 350,2019,2.0,48000.0,126650.0
8067,BMW, X6,2009,4.4,169007.0,42330.0
8068,BMW, 528,2015,2.0,157521.0,38590.0
8069,Mercedes, GLS 400,2018,3.0,61000.0,116450.0
8070,Audi, Q8,2018,3.0,77000.0,110500.0
8071,Tesla, Model 3,2020,0.0,58000.0,58650.0
8072,Hyundai, i30,2007,1.6,245000.0,12700.0
8073,Yamaha, R15,2021,0.2,12000.0,5200.0
8074,Lexus, GX 460,2012,4.6,128707.0,67150.0
8075,Land, Rover Range Rover,2011,5.0,136851.0,49130.0
8076,LADA, (VAZ) 2107,2006,1.6,28000.0,4400.0
8077,Hyundai, Sonata,2022,2.0,0.0,62900.0
8078,Toyota, Prius,2009,1.8,95000.0,21300.0
8079,Kia, Rio,2007,1.5,280123.0,11200.0
8080,Mercedes, E 300 de,2021,2.0,28600.0,93500.0
8081,Hyundai, i30,2010,1.4,160000.0,14200.0
8082,BMW, 530,2020,2.0,38000.0,76330.0
8083,LADA, (VAZ) Niva,2012,1.7,126000.0,9300.0
8084,Lexus, GX 460,2012,4.6,87146.0,67660.0
8085,BMW, 520,2021,2.0,24000.0,99450.0
8086,Mercedes, 190,1991,2.0,280000.0,6000.0
8087,BMW, X5,2020,3.0,39000.0,141950.0
8088,Chevrolet, Cruze,2012,1.8,114233.0,16300.0
8089,Kia, Optima,2016,1.7,162000.0,34600.0
8090,MAZ, 551605,1987,9.0,500000.0,11000.0
8091,Kia, Optima,2016,2.4,180457.0,27710.0
8092,Mercedes, E 220,2000,2.2,238000.0,15700.0
8093,Toyota, Prius,2005,1.5,176000.0,14800.0
8094,Hummer, H3,2007,3.7,129231.0,29000.0
8095,Mercedes, Vito,2006,2.2,600000.0,23300.0
8096,LADA, (VAZ) 2107,2006,1.6,300000.0,7300.0
8097,Hyundai, Terracan,2004,2.9,285200.0,13900.0
8098,Daewoo, Nexia,2011,1.5,418000.0,7500.0
8099,BMW, X5,2018,3.0,44000.0,84830.0
8100,Porsche, Cayenne,2018,3.0,65000.0,152150.0
8101,Honda, e:NS1,2022,0.0,0.0,62730.0
8102,Audi, A6,2021,2.0,15000.0,104550.0
8103,Mercedes, E 220,2006,2.2,257000.0,27500.0
8104,BMW, X5,2017,2.0,92000.0,84830.0
8105,Hyundai, Sonata,2022,2.0,7000.0,55000.0
8106,Saipa, Tiba,2014,1.5,31245.0,4900.0
8107,Soueast, A5,2022,1.5,0.0,34000.0
8108,Mercedes, E 200,2020,2.0,45000.0,103700.0
8109,Kia, Rio,2013,1.6,83000.0,18800.0
8110,Land, Rover RR Sport,2015,3.0,146450.0,67998.3
8111,Honda, Accord,2018,2.0,131000.0,41000.0
8112,Daewoo, Nexia,2011,1.5,418000.0,7500.0
8113,BMW, X5,2018,3.0,44000.0,84830.0
8114,Hyundai, Santa Fe,2018,2.4,141370.0,47430.0
8115,Toyota, Prius,2008,1.5,177000.0,15900.0
8116,Changan, CS 35,2013,1.6,210156.0,10600.0
8117,Toyota, Prado,2004,2.7,326122.0,22700.0
8118,Volkswagen, Passat,2006,2.0,202000.0,10000.0
8119,Hyundai, Santa Fe,2015,2.0,185000.0,37800.0
8120,Jianshe, XTZ 150,2023,0.1,3037.0,1800.0
8121,Daewoo, Gentra,2013,1.5,388853.0,9700.0
8122,Land, Rover Range Rover,2007,4.2,193100.0,34700.0
8123,BMW, X5,2014,3.0,236000.0,71230.0
8124,Opel, Astra,2009,1.3,228175.0,13800.0
8125,Mercedes, C 180,1999,1.8,276358.0,12300.0
8126,Mercedes, A 160,2002,1.6,276000.0,6400.0
8127,Haval, Jolion,2021,1.5,26900.0,39900.0
8128,Nissan, X-Trail,2008,2.5,250000.0,19999.0
8129,Kia, Optima,2012,2.0,153600.0,23000.0
8130,Toyota, Corolla,2007,1.4,304000.0,17400.0
8131,BMC, Pro 832,2008,3.5,250000.0,37000.0
8132,Mitsubishi, Pajero,2007,3.0,188600.0,22900.0
8133,Hyundai, Grandeur,2016,2.2,95000.0,32500.0
8134,BMW, 525,2001,2.5,255000.0,13700.0
8135,Chevrolet, Aveo,2012,1.4,240000.0,12200.0
8136,Saipa, 132,2013,1.3,99999.0,6500.0
8137,Changan, CS 75,2022,2.0,0.0,53900.0
8138,Mercedes, G 55 AMG,2009,5.4,122000.0,84830.0
8139,Land, Rover RR Sport,2022,3.0,0.0,310250.0
8140,Toyota, Camry,2021,2.5,9888.0,64430.0
8141,Mercedes, E 300,2018,2.0,53000.0,92650.0
8142,Toyota, Hilux,2020,2.4,59000.0,55420.0
8143,Mercedes, E 220,2010,2.2,190000.0,31000.0
8144,Land, Rover Range Rover,2018,3.0,60000.0,150450.0
8145,BMW, 840,2020,3.0,14000.0,147900.0
8146,Nissan, Juke,2014,1.6,146000.0,22500.0
8147,Mercedes, E 300,2005,3.0,384386.0,20500.0
8148,Nissan, Sunny,2012,1.5,250000.0,13500.0
8149,Toyota, Prius,2007,1.5,149000.0,16900.0
8150,Kia, Sorento,2015,2.0,119000.0,44000.0
8151,Hyundai, Matrix,2008,1.6,312000.0,12300.0
8152,Mercedes, E 220,2011,2.2,200000.0,26500.0
8153,Toyota, Prado,2013,2.7,119609.0,53890.0
8154,Nissan, Note,2011,1.5,99333.0,12800.0
8155,Toyota, Hilux,2012,2.5,319000.0,32000.0
8156,Ford, Transit,2011,2.4,207000.0,32000.0
8157,Opel, Astra,2009,1.3,184000.0,14950.0
8158,Hyundai, Grandeur,2006,3.3,304000.0,15500.0
8159,Kia, Cerato,2012,1.6,127000.0,18700.0
8160,Hyundai, Azera,2013,2.4,175000.0,27900.0
8161,Toyota, RAV4,2012,2.5,138602.0,24900.0
8162,Ford, Mondeo,2004,2.0,335000.0,6300.0
8163,Skoda, Rapid,2021,1.6,24000.0,32240.0
8164,Ford, Transit,1999,2.5,273000.0,19000.0
8165,Toyota, Corolla,2022,1.8,0.0,41650.0
8166,Kia, Sorento,2010,2.0,176000.0,26500.0
8167,ZIL, 130,1990,5.5,100000.0,9500.0
8168,Mercedes, S 500,2010,5.0,144000.0,55760.0
8169,BMW, 520,2017,2.0,74500.0,62900.0
8170,Mercedes, 609 D,1992,4.0,244000.0,14800.0
8171,Land, Rover Defender,2022,3.0,1100.0,210800.0
8172,Lexus, RX 300,2021,2.0,32000.0,93160.0
8173,Volvo, XC60,2023,2.0,0.0,93585.0
8174,Land, Rover Discovery,2018,3.0,33000.0,100300.0
8175,Land, Rover RR Sport,2023,3.0,0.0,310250.0
8176,GAZ, 33021,2000,2.4,150000.0,7800.0
8177,Hyundai, ix55,2012,3.0,231000.0,36500.0
8178,Mercedes, E 200,2013,2.0,207407.0,41650.0
8179,Chevrolet, Cruze,2014,1.4,160000.0,14500.0
8180,Kia, Cerato,2020,2.0,18400.0,32900.0
8181,Toyota, Prius,2011,1.8,200000.0,18700.0
8182,Opel, Vectra,1996,1.6,459000.0,2800.0
8183,Hyundai, Sonata,2015,2.0,175000.0,31500.0
8184,Volkswagen, Passat,2003,1.8,393059.0,8600.0
8185,BMW, 525,1989,2.5,299960.0,6500.0
8186,Mercedes, E 200,2000,2.0,235000.0,15600.0
8187,Jeep, Grand Cherokee,2013,3.6,155000.0,46750.0
8188,Chevrolet, Cruze,2013,1.4,175890.0,15500.0
8189,Kia, Sorento,2014,2.0,143529.0,38900.0
8190,Kia, Sorento,2012,2.4,145000.0,27500.0
8191,Land, Rover RR Sport,2015,3.0,146450.0,67998.3
8192,Kia, Rio,2013,1.6,247561.0,13500.0
8193,Kia, Rio,2007,1.5,302000.0,10400.0
8194,LADA, (VAZ) 21099,2001,1.5,10000.0,4000.0
8195,Volkswagen, Touareg,2008,4.2,260000.0,22500.0
8196,LADA, (VAZ) 2106,1993,1.5,11111.0,3800.0
8197,Mercedes, E 300,2017,2.0,29000.0,89250.0
8198,Land, Rover Range Rover,2015,3.0,127000.0,124950.0
8199,Land, Rover Range Rover,2021,3.0,30000.0,233750.0
8200,Chevrolet, Captiva,2021,1.5,10638.0,34000.0
8201,Hyundai, Sonata,2008,2.0,115000.0,20100.0
8202,Hyundai, Grandeur,2018,2.2,145000.0,42330.0
8203,Toyota, RAV4,2022,2.0,0.0,63750.0
8204,Kia, Optima,2015,2.0,100825.0,27700.0
8205,BMW, 328,2015,2.0,138000.0,37230.0
8206,Volkswagen, Multivan,2015,2.0,31000.0,70550.0
8207,Suzuki, GSR 750,2014,0.8,33000.0,11299.0
8208,Jetour, X70,2022,1.5,0.0,39800.0
8209,Kia, Sportage,2023,1.6,0.0,72400.0
8210,BMW, 740,2023,3.0,0.0,271150.0
8211,BMW, X7,2023,3.0,0.0,232730.0
8212,Mazda, 3,2014,1.5,154500.0,21500.0
8213,Mazda, CX-5,2018,2.5,44202.0,51850.0
8214,Mercedes, E 240,2000,2.6,360200.0,14700.0
8215,Toyota, Highlander,2020,3.5,25858.0,86700.0
8216,Mitsubishi, L200,2008,2.5,385000.0,21200.0
8217,Toyota, Prius,2007,1.5,353000.0,13500.0
8218,BMW, 520,2021,2.0,24000.0,99450.0
8219,LADA, (VAZ) 2106,1997,1.6,103000.0,7000.0
8220,Hyundai, Grand Santa Fe,2014,2.2,106000.0,44900.0
8221,Chery, Tiggo (T11),2008,2.0,141041.0,9000.0
8222,Hyundai, Sonata,2010,2.4,101000.0,20800.0
8223,LADA, (VAZ) Niva,2015,1.7,200000.0,11400.0
8224,Toyota, Land Cruiser,2021,3.5,10000.0,182750.0
8225,Kia, Rio,2008,1.4,245240.0,11300.0
8226,Hyundai, Santa Fe,2009,2.0,197221.0,24700.0
8227,Citroen, DS3,2012,1.6,81000.0,16500.0
8228,Opel, Astra,2009,1.4,169800.0,13300.0
8229,Ducati, 1100 EVO,2012,1.1,25000.0,11499.0
8230,Hyundai, Sonata,2015,2.0,54500.0,31900.0
8231,Chevrolet, Lacetti,2007,1.4,280000.0,8800.0
8232,Toyota, Prado,2006,4.0,244000.0,31500.0
8233,Mercedes, Sprinter 315,2007,2.2,212000.0,25400.0
8234,Lexus, LX 570,2010,5.7,179000.0,62730.0
8235,Mercedes, S 500 4Matic,2023,3.0,0.0,324190.0
8236,Mercedes, GLE 350,2020,2.0,21769.0,107950.0
8237,Hyundai, Santa Fe,2009,2.0,208000.0,21500.0
8238,Kia, Carnival,2016,2.2,139612.0,42900.0
8239,Maserati, Levante S,2017,3.0,90000.0,99000.0
8240,Renault, Megane,2008,1.5,245000.0,12000.0
8241,Mercedes, Sprinter 315,2008,2.2,221000.0,26400.0
8242,LADA, (VAZ) 2107,2008,1.6,112000.0,7800.0
8243,Chevrolet, Cruze,2014,1.4,147000.0,14300.0
8244,Bentley, Continental Flying Spur,2010,6.0,65000.0,105400.0
8245,Chevrolet, Cruze,2015,1.4,146000.0,14600.0
8246,Nissan, Note,2012,1.2,52400.0,13300.0
8247,Land, Rover Range Rover,2013,5.0,162600.0,99450.0
8248,LADA, (VAZ) Priora,2011,1.6,111100.0,7000.0
8249,Hyundai, Elantra,2013,1.8,145312.0,18800.0
8250,Volkswagen, Touareg,2010,3.6,112000.0,31000.0
8251,Chevrolet, Cruze,2014,1.4,128373.0,14700.0
8252,Toyota, Prado,2011,2.7,285000.0,39100.0
8253,Scania, R 480,2009,13.0,619000.0,65000.0
8254,Honda, Accord,2020,2.0,42000.0,45390.0
8255,Toyota, Auris,2008,1.4,183000.0,13800.0
8256,Land, Rover Range Rover,2021,3.0,18000.0,286450.0
8257,Chevrolet, Cruze,2015,1.4,109800.0,14400.0
8258,Mitsubishi, Mirage,2017,1.2,62200.0,16800.0
8259,BMW, 318,1992,1.8,421351.0,5500.0
8260,KAIYI, X3,2022,1.5,358.0,29000.0
8261,Land, Rover Range Rover,2015,3.0,145000.0,121550.0
8262,Mercedes, E 270,2001,2.7,714587.0,16600.0
8263,Mercedes, E 220,2012,2.2,219000.0,28600.0
8264,Ford, Transit,2008,2.2,181000.0,17800.0
8265,Toyota, Corolla,2008,1.4,189156.0,16300.0
8266,Land, Rover Range Rover,2019,3.0,27000.0,187000.0
8267,Bentley, Flying Spur,2014,6.0,20000.0,195500.0
8268,BMW, 530,2017,2.0,62000.0,60350.0
8269,Toyota, Corolla,2005,1.4,295000.0,12850.0
8270,Hyundai, Grandeur,2012,2.4,230000.0,24900.0
8271,Mitsubishi, L200,2014,2.5,187450.0,32700.0
8272,Honda, e:NP1,2023,0.0,0.0,55760.0
8273,Chevrolet, Cruze,2014,1.4,260000.0,13900.0
8274,Hyundai, Elantra,2016,2.0,196839.0,24500.0
8275,Kia, Cerato,2018,2.0,50000.0,28200.0
8276,Hyundai, Sonata,2008,2.4,209021.0,15800.0
8277,LADA, (VAZ) Niva,2021,1.7,14021.0,25300.0
8278,Mercedes, C 240,1999,2.4,270000.0,13000.0
8279,BMW, 528,1997,2.8,238000.0,12400.0
8280,Chery, Tiggo 8 Pro,2022,1.6,0.0,49900.0
8281,Nissan, Altima,2022,2.5,0.0,59330.0
8282,Hyundai, Santa Fe,2013,2.0,182000.0,33500.0
8283,Peugeot, 5008,2022,2.0,0.0,75000.0
8284,BMW, 525,2007,2.5,148000.0,29240.0
8285,Bestune, T99,2022,2.0,10200.0,52900.0
8286,Hyundai, Sonata,2015,2.0,175000.0,31500.0
8287,Hyundai, Santa Fe,2014,2.0,199991.0,36800.0
8288,GAZ, M-20 Pobeda,1956,2.4,100.0,35000.0
8289,BMW, 320,2016,2.0,190000.0,39440.0
8290,Volvo, FH 460,2010,13.0,1115000.0,45500.0
8291,Hyundai, i30,2010,1.6,222000.0,17000.0
8292,Mercedes, E 200,2012,1.8,106000.0,36550.0
8293,Mercedes, Vito 115,2010,2.2,443217.0,36600.0
8294,BMW, 535,2012,3.0,295000.0,34850.0
8295,LADA, (VAZ) 2107,1999,1.6,28885.0,2850.0
8296,Ford, Fusion,2013,1.5,12600.0,16800.0
8297,Hyundai, Elantra,2013,1.8,194500.0,20100.0
8298,Hyundai, Elantra,2019,2.0,30000.0,28000.0
8299,Hyundai, Elantra,2016,1.6,167000.0,23900.0
8300,Hyundai, i20,2023,1.4,0.0,30900.0
8301,Chevrolet, Cruze,2015,1.4,146000.0,14600.0
8302,Lexus, LX 570,2013,5.7,95000.0,94350.0
8303,Toyota, Camry,2018,2.5,89000.0,58650.0
8304,Hyundai, Accent,2008,1.5,345000.0,12500.0
8305,Ford, Tourneo Connect,2010,1.8,288000.0,11300.0
8306,Kia, Rio X-Line,2021,1.6,16979.0,31800.0
8307,Kia, Sorento,2013,2.0,104000.0,35200.0
8308,Saipa, 132,2013,1.3,273000.0,6000.0
8309,Hyundai, i30,2011,1.4,254348.0,13900.0
8310,LADA, (VAZ) 2107,1996,1.5,100000.0,3800.0
8311,Land, Rover Discovery,2005,2.7,225000.0,18900.0
8312,Mercedes, S 350,2012,3.5,142000.0,45050.0
8313,Nissan, Tiida,2011,1.5,54124.0,14700.0
8314,Mitsubishi, Pajero,2010,3.5,219000.0,28500.0
8315,Kia, Sorento,2017,2.2,95437.0,45700.0
8316,Mercedes, ML 420,2008,4.0,225000.0,34714.0
8317,Mitsubishi, L200,2022,2.5,0.0,57120.0
8318,Nissan, Note,2015,1.2,28654.0,14900.0
8319,Toyota, Highlander,2022,2.5,0.0,91018.0
8320,Jaguar, XK,2011,5.0,53000.0,59160.0
8321,Honda, e:NS1,2022,0.0,50.0,51680.0
8322,Hyundai, i30,2011,1.4,172000.0,14800.0
8323,Land, Rover Range Rover,2007,4.2,282000.0,44200.0
8324,Toyota, Prado,2012,2.7,252000.0,41140.0
8325,Mercedes, S 63 AMG,2009,6.2,139000.0,51000.0
8326,BMW, 320,1997,2.0,245000.0,9300.0
8327,Volkswagen, Tiguan,2011,2.0,158238.0,18000.0
8328,Mazda, CX-9,2008,3.7,175471.0,20500.0
8329,Toyota, Prado,2012,2.7,155000.0,45560.0
8330,Mercedes, ML 350,2010,3.5,221414.0,29800.0
8331,Toyota, Land Cruiser,2013,4.0,155000.0,73950.0
8332,GAC, GS5,2014,2.0,165241.0,19900.0
8333,Toyota, Prado,2012,2.7,115000.0,47090.0
8334,Toyota, Corolla,2006,1.4,79999.0,15900.0
8335,Nissan, Juke,2011,1.6,189544.0,19800.0
8336,Kia, Sportage,2017,2.0,105547.0,38500.0
8337,Toyota, Camry,2020,2.5,50000.0,54400.0
8338,Toyota, Prado,2013,2.7,159000.0,52020.0
8339,Toyota, Camry,2019,2.5,116000.0,62050.0
8340,Chevrolet, Malibu,2018,1.5,171178.0,19900.0
8341,LADA, (VAZ) 2107,2010,1.6,62569.0,7400.0
8342,Nissan, Altima,2019,2.0,39000.0,47430.0
